elevation,aspect,slope,hhdist,vhdist,hrdist,hfpdist,wilderness_area,soil_type,climate_zone,geologic_zone,target
2515.0,41.0,9.0,162.0,4.0,680.0,5532.0,rawah,6731,6,7,5.0
2900.0,45.0,19.0,242.0,20.0,5199.0,4115.0,rawah,7745,7,7,2.0
2709.0,125.0,28.0,67.0,23.0,3224.0,6094.0,rawah,7746,7,7,5.0
2511.0,92.0,7.0,182.0,18.0,722.0,5494.0,rawah,6731,6,7,5.0
2749.0,98.0,30.0,124.0,53.0,3316.0,6005.0,rawah,7746,7,7,5.0
2686.0,354.0,12.0,0.0,0.0,3167.0,6155.0,rawah,7746,7,7,5.0
2699.0,347.0,3.0,0.0,0.0,2096.0,6853.0,rawah,7102,7,1,1.0
2570.0,346.0,2.0,0.0,0.0,331.0,5745.0,rawah,7745,7,7,2.0
2533.0,71.0,9.0,150.0,-3.0,577.0,5552.0,rawah,6731,6,7,5.0
2703.0,330.0,27.0,30.0,17.0,3141.0,6186.0,rawah,6101,6,1,5.0
2678.0,128.0,5.0,95.0,23.0,1660.0,6546.0,rawah,4744,4,7,2.0
2529.0,68.0,8.0,210.0,-5.0,666.0,5484.0,rawah,6731,6,7,5.0
2524.0,94.0,7.0,212.0,-4.0,684.0,5474.0,rawah,6731,6,7,5.0
2536.0,99.0,6.0,234.0,0.0,659.0,5475.0,rawah,6731,6,7,5.0
2498.0,66.0,6.0,95.0,7.0,900.0,5357.0,rawah,6731,6,7,5.0
2489.0,100.0,7.0,85.0,13.0,810.0,5334.0,rawah,6731,6,7,5.0
2713.0,117.0,30.0,60.0,17.0,3297.0,6039.0,rawah,7746,7,7,5.0
2739.0,323.0,25.0,85.0,43.0,3118.0,6219.0,rawah,7745,7,7,1.0
2696.0,72.0,2.0,30.0,0.0,3271.0,6071.0,rawah,7746,7,7,1.0
2510.0,79.0,14.0,192.0,19.0,891.0,5325.0,rawah,6731,6,7,5.0
2502.0,81.0,7.0,175.0,11.0,912.0,5316.0,rawah,6731,6,7,5.0
2722.0,315.0,24.0,30.0,19.0,3216.0,6132.0,rawah,6101,6,1,1.0
2500.0,74.0,11.0,190.0,9.0,930.0,5279.0,rawah,6731,6,7,5.0
2486.0,68.0,5.0,180.0,-4.0,870.0,5262.0,rawah,6731,6,7,5.0
2489.0,11.0,4.0,175.0,13.0,840.0,5254.0,rawah,6731,6,7,5.0
2489.0,42.0,6.0,162.0,13.0,810.0,5247.0,rawah,6731,6,7,5.0
2490.0,75.0,5.0,134.0,17.0,810.0,5218.0,rawah,6731,6,7,5.0
2952.0,107.0,11.0,42.0,7.0,5845.0,3509.0,rawah,7745,7,7,2.0
2705.0,90.0,8.0,134.0,22.0,2023.0,6615.0,rawah,4744,4,7,2.0
2507.0,40.0,7.0,153.0,10.0,930.0,5221.0,rawah,6731,6,7,5.0
2500.0,49.0,14.0,150.0,27.0,870.0,5205.0,rawah,6731,6,7,5.0
2493.0,63.0,10.0,127.0,20.0,840.0,5197.0,rawah,6731,6,7,5.0
2509.0,59.0,7.0,134.0,10.0,900.0,5184.0,rawah,6731,6,7,5.0
2919.0,13.0,13.0,90.0,6.0,5321.0,4060.0,rawah,7745,7,7,1.0
2740.0,54.0,6.0,218.0,42.0,2287.0,6686.0,rawah,4744,4,7,2.0
2640.0,80.0,8.0,180.0,-2.0,1092.0,5866.0,rawah,7745,7,7,2.0
2843.0,166.0,12.0,242.0,53.0,4434.0,4956.0,rawah,7746,7,7,2.0
3008.0,45.0,14.0,277.0,10.0,6371.0,3036.0,rawah,7745,7,7,2.0
2893.0,114.0,16.0,108.0,30.0,5066.0,4340.0,rawah,7745,7,7,2.0
2850.0,6.0,9.0,0.0,0.0,4858.0,4548.0,rawah,6101,6,1,2.0
2628.0,30.0,10.0,240.0,19.0,960.0,5645.0,rawah,7745,7,7,2.0
2864.0,118.0,18.0,201.0,74.0,4567.0,4849.0,rawah,7746,7,7,2.0
2827.0,160.0,28.0,134.0,65.0,3948.0,5474.0,rawah,7746,7,7,2.0
2529.0,326.0,5.0,30.0,14.0,1062.0,5047.0,rawah,6101,6,1,2.0
2808.0,99.0,7.0,382.0,95.0,3107.0,6341.0,rawah,4744,4,7,1.0
2840.0,153.0,26.0,134.0,42.0,4613.0,4833.0,rawah,7746,7,7,2.0
2795.0,79.0,10.0,531.0,96.0,2980.0,6497.0,rawah,7102,7,1,1.0
2746.0,143.0,16.0,67.0,22.0,2440.0,6597.0,rawah,4744,4,7,2.0
2847.0,352.0,26.0,150.0,82.0,3697.0,5796.0,rawah,7745,7,7,1.0
2840.0,14.0,14.0,216.0,88.0,3552.0,5944.0,rawah,4744,4,7,1.0
2537.0,42.0,7.0,210.0,17.0,1132.0,4919.0,rawah,6731,6,7,2.0
2860.0,358.0,17.0,175.0,98.0,3705.0,5800.0,rawah,7745,7,7,1.0
2818.0,332.0,26.0,30.0,17.0,4526.0,4978.0,rawah,7745,7,7,2.0
2801.0,18.0,7.0,560.0,58.0,3084.0,6457.0,rawah,4744,4,7,2.0
2791.0,63.0,10.0,418.0,48.0,2942.0,6606.0,rawah,4744,4,7,2.0
2745.0,306.0,11.0,67.0,24.0,2416.0,6428.0,rawah,7745,7,7,2.0
2514.0,102.0,6.0,272.0,-5.0,1082.0,4811.0,rawah,6731,6,7,2.0
2788.0,13.0,16.0,30.0,8.0,4126.0,5396.0,rawah,7745,7,7,2.0
2562.0,354.0,12.0,67.0,9.0,1057.0,5031.0,rawah,7746,7,7,2.0
3073.0,173.0,12.0,108.0,-3.0,6836.0,2735.0,rawah,7745,7,7,2.0
2978.0,71.0,10.0,426.0,85.0,5742.0,3792.0,rawah,7745,7,7,2.0
2860.0,31.0,10.0,295.0,98.0,3644.0,5904.0,rawah,4744,4,7,1.0
3067.0,164.0,11.0,85.0,7.0,6811.0,2774.0,rawah,7745,7,7,2.0
2804.0,72.0,5.0,543.0,61.0,3115.0,6471.0,rawah,4744,4,7,2.0
2562.0,59.0,3.0,0.0,0.0,1116.0,5091.0,rawah,6101,6,1,2.0
2567.0,34.0,9.0,190.0,16.0,1136.0,4924.0,rawah,6731,6,7,2.0
2998.0,45.0,8.0,351.0,16.0,5842.0,3721.0,rawah,7745,7,7,2.0
2684.0,84.0,12.0,150.0,2.0,1677.0,5693.0,rawah,7745,7,7,2.0
2676.0,42.0,11.0,150.0,-5.0,1634.0,5655.0,rawah,7745,7,7,2.0
2863.0,102.0,15.0,190.0,71.0,4389.0,5184.0,rawah,7745,7,7,1.0
2574.0,170.0,5.0,170.0,23.0,1180.0,4910.0,rawah,6731,6,7,2.0
2511.0,211.0,6.0,162.0,30.0,1071.0,4660.0,rawah,6731,6,7,2.0
3067.0,32.0,4.0,30.0,-2.0,6679.0,2947.0,rawah,7102,7,1,2.0
2909.0,57.0,16.0,134.0,23.0,5502.0,4084.0,rawah,7745,7,7,2.0
2863.0,348.0,14.0,309.0,89.0,3918.0,5695.0,rawah,7745,7,7,1.0
2567.0,333.0,1.0,0.0,0.0,1266.0,5079.0,rawah,6101,6,1,2.0
3182.0,105.0,11.0,408.0,33.0,6000.0,1184.0,rawah,7745,7,7,1.0
2818.0,324.0,12.0,242.0,26.0,4156.0,5467.0,rawah,6101,6,1,1.0
2752.0,332.0,6.0,342.0,24.0,2372.0,6131.0,rawah,4744,4,7,2.0
2751.0,88.0,5.0,400.0,30.0,2322.0,6088.0,rawah,4744,4,7,2.0
2569.0,102.0,7.0,228.0,18.0,1266.0,4844.0,rawah,6731,6,7,2.0
3195.0,111.0,15.0,469.0,46.0,5941.0,1206.0,rawah,7745,7,7,1.0
2982.0,53.0,14.0,240.0,63.0,5756.0,3880.0,rawah,7745,7,7,2.0
2850.0,58.0,6.0,295.0,58.0,4394.0,5239.0,rawah,7745,7,7,1.0
2586.0,76.0,4.0,190.0,30.0,1290.0,4875.0,rawah,6731,6,7,2.0
2837.0,17.0,13.0,330.0,45.0,4241.0,5428.0,rawah,7745,7,7,1.0
2723.0,99.0,6.0,301.0,34.0,2109.0,5793.0,rawah,4744,4,7,2.0
3070.0,0.0,11.0,30.0,-6.0,6890.0,2858.0,rawah,7745,7,7,2.0
3057.0,124.0,12.0,150.0,53.0,6508.0,3211.0,rawah,7745,7,7,2.0
2818.0,119.0,19.0,30.0,10.0,5213.0,4497.0,rawah,7745,7,7,2.0
2847.0,320.0,33.0,85.0,39.0,4983.0,4727.0,rawah,7745,7,7,2.0
2606.0,112.0,11.0,30.0,4.0,1584.0,5106.0,rawah,6101,6,1,2.0
2893.0,83.0,6.0,551.0,101.0,4011.0,5755.0,rawah,4744,4,7,2.0
2716.0,1.0,10.0,234.0,27.0,2100.0,5581.0,rawah,4744,4,7,2.0
2644.0,125.0,20.0,67.0,25.0,1719.0,5168.0,rawah,7745,7,7,2.0
2613.0,37.0,5.0,216.0,34.0,1519.0,4818.0,rawah,4744,4,7,2.0
2929.0,356.0,12.0,0.0,0.0,5757.0,4017.0,rawah,7700,7,7,2.0
2767.0,307.0,12.0,30.0,8.0,2796.0,6192.0,rawah,7745,7,7,2.0
2991.0,49.0,13.0,85.0,0.0,6199.0,3613.0,rawah,7700,7,7,1.0
2939.0,56.0,18.0,95.0,20.0,5563.0,4224.0,rawah,7700,7,7,2.0
2537.0,7.0,12.0,0.0,0.0,1583.0,4509.0,rawah,6101,6,1,2.0
3119.0,119.0,7.0,162.0,10.0,6660.0,2556.0,rawah,7745,7,7,2.0
2942.0,346.0,12.0,30.0,3.0,5918.0,3900.0,rawah,7700,7,7,1.0
2886.0,12.0,7.0,570.0,94.0,4295.0,5518.0,rawah,7745,7,7,1.0
2775.0,344.0,13.0,42.0,7.0,2854.0,6177.0,rawah,7745,7,7,2.0
2490.0,79.0,9.0,240.0,13.0,878.0,4184.0,rawah,6731,6,7,2.0
3106.0,228.0,18.0,658.0,108.0,5984.0,1655.0,rawah,7745,7,7,1.0
2831.0,284.0,24.0,60.0,23.0,5208.0,4611.0,rawah,7700,7,7,2.0
2837.0,112.0,8.0,272.0,16.0,3649.0,6221.0,rawah,4744,4,7,2.0
2890.0,299.0,23.0,180.0,79.0,5104.0,4734.0,rawah,7700,7,7,2.0
2824.0,135.0,5.0,218.0,6.0,3583.0,6316.0,rawah,7102,7,1,2.0
2728.0,135.0,3.0,242.0,32.0,2250.0,5515.0,rawah,4744,4,7,2.0
2962.0,88.0,16.0,190.0,23.0,6095.0,3811.0,rawah,7700,7,7,1.0
3142.0,220.0,11.0,424.0,69.0,6216.0,1989.0,rawah,7745,7,7,2.0
2847.0,2.0,6.0,175.0,10.0,3757.0,6194.0,rawah,7102,7,1,2.0
2536.0,34.0,5.0,242.0,16.0,1242.0,4201.0,rawah,6731,6,7,2.0
3168.0,95.0,6.0,30.0,0.0,4884.0,1239.0,rawah,7745,7,7,1.0
2926.0,289.0,24.0,210.0,99.0,5126.0,4814.0,rawah,7700,7,7,1.0
2893.0,21.0,6.0,295.0,36.0,4106.0,5865.0,rawah,4744,4,7,2.0
2687.0,20.0,11.0,150.0,39.0,1986.0,4936.0,rawah,4744,4,7,2.0
3109.0,211.0,17.0,424.0,55.0,6089.0,2017.0,rawah,7745,7,7,2.0
3119.0,200.0,20.0,60.0,0.0,6297.0,2377.0,rawah,7745,7,7,2.0
2916.0,349.0,10.0,488.0,36.0,4472.0,5502.0,rawah,7745,7,7,1.0
2795.0,18.0,3.0,218.0,17.0,3042.0,6073.0,rawah,4744,4,7,2.0
2555.0,58.0,14.0,285.0,19.0,1231.0,4159.0,rawah,6731,6,7,2.0
2499.0,42.0,13.0,497.0,-7.0,953.0,3950.0,rawah,6731,6,7,2.0
3027.0,173.0,11.0,335.0,42.0,5678.0,1900.0,rawah,7745,7,7,1.0
3096.0,160.0,15.0,85.0,16.0,6156.0,2310.0,rawah,7745,7,7,1.0
2916.0,105.0,13.0,268.0,89.0,5618.0,4417.0,rawah,7745,7,7,2.0
2591.0,42.0,12.0,350.0,22.0,1398.0,4224.0,rawah,7745,7,7,2.0
3185.0,328.0,16.0,127.0,13.0,4763.0,1392.0,rawah,7745,7,7,1.0
3021.0,221.0,10.0,324.0,39.0,5675.0,1937.0,rawah,7745,7,7,1.0
3083.0,257.0,4.0,510.0,-25.0,6363.0,2873.0,rawah,7745,7,7,2.0
2860.0,276.0,33.0,60.0,33.0,5292.0,4759.0,rawah,7700,7,7,2.0
3008.0,196.0,15.0,228.0,20.0,5535.0,1924.0,rawah,7202,7,2,2.0
3034.0,189.0,14.0,384.0,66.0,5754.0,2012.0,rawah,7745,7,7,1.0
2873.0,130.0,16.0,67.0,16.0,4030.0,6091.0,rawah,7746,7,7,2.0
3182.0,49.0,13.0,319.0,7.0,4767.0,1513.0,rawah,7745,7,7,1.0
2998.0,102.0,12.0,384.0,158.0,6026.0,4121.0,rawah,7745,7,7,2.0
2658.0,357.0,20.0,300.0,54.0,1597.0,4286.0,rawah,7745,7,7,2.0
3175.0,15.0,7.0,366.0,92.0,4816.0,1584.0,rawah,7745,7,7,1.0
2952.0,8.0,7.0,488.0,125.0,4953.0,5192.0,rawah,7102,7,1,1.0
2622.0,95.0,12.0,484.0,39.0,1329.0,4086.0,rawah,7745,7,7,2.0
2955.0,288.0,21.0,247.0,128.0,5224.0,4968.0,rawah,7700,7,7,2.0
2837.0,66.0,9.0,201.0,23.0,3655.0,6341.0,rawah,7102,7,1,2.0
3182.0,45.0,3.0,458.0,109.0,4723.0,1661.0,rawah,7745,7,7,1.0
3077.0,129.0,3.0,618.0,43.0,6296.0,3261.0,rawah,7745,7,7,2.0
2755.0,320.0,4.0,30.0,-1.0,2890.0,5468.0,rawah,4744,4,7,2.0
3047.0,28.0,11.0,600.0,13.0,6414.0,3540.0,rawah,7745,7,7,1.0
2880.0,86.0,12.0,30.0,3.0,4369.0,5906.0,rawah,7746,7,7,2.0
3221.0,292.0,3.0,424.0,49.0,4401.0,1710.0,rawah,7745,7,7,1.0
3182.0,115.0,10.0,553.0,10.0,4605.0,1768.0,rawah,7745,7,7,1.0
3064.0,29.0,24.0,150.0,46.0,5051.0,2148.0,rawah,7745,7,7,1.0
2827.0,332.0,15.0,42.0,9.0,3599.0,6067.0,rawah,7745,7,7,2.0
2518.0,107.0,5.0,360.0,39.0,553.0,3522.0,rawah,6731,6,7,2.0
3050.0,180.0,4.0,277.0,-3.0,5782.0,2721.0,rawah,7745,7,7,1.0
3107.0,356.0,12.0,283.0,89.0,4855.0,2069.0,rawah,7745,7,7,1.0
2995.0,173.0,15.0,268.0,135.0,6312.0,4135.0,rawah,7746,7,7,2.0
2721.0,164.0,4.0,67.0,-2.0,1747.0,4191.0,rawah,4744,4,7,2.0
3182.0,116.0,7.0,579.0,10.0,4425.0,1854.0,rawah,7745,7,7,1.0
2724.0,132.0,11.0,60.0,-2.0,2720.0,4875.0,rawah,4744,4,7,2.0
2515.0,90.0,9.0,313.0,39.0,511.0,3451.0,rawah,6731,6,7,2.0
3017.0,46.0,22.0,212.0,52.0,5118.0,2352.0,rawah,7745,7,7,1.0
3077.0,256.0,4.0,618.0,210.0,6230.0,3734.0,rawah,7745,7,7,2.0
2929.0,338.0,8.0,190.0,39.0,4393.0,6106.0,rawah,4744,4,7,2.0
2735.0,127.0,12.0,67.0,6.0,2806.0,4924.0,rawah,4744,4,7,2.0
2893.0,319.0,20.0,150.0,43.0,5825.0,4667.0,rawah,7700,7,7,2.0
3231.0,45.0,4.0,648.0,59.0,4173.0,1921.0,rawah,7745,7,7,1.0
2560.0,89.0,10.0,218.0,34.0,731.0,3505.0,rawah,7745,7,7,2.0
3162.0,43.0,15.0,484.0,144.0,4657.0,2188.0,rawah,7745,7,7,1.0
2982.0,188.0,14.0,120.0,-2.0,5501.0,2750.0,rawah,7745,7,7,1.0
2731.0,66.0,5.0,0.0,0.0,2826.0,4873.0,rawah,7102,7,1,2.0
3172.0,50.0,11.0,759.0,0.0,4287.0,2037.0,rawah,7102,7,1,1.0
2916.0,138.0,21.0,127.0,49.0,6349.0,4206.0,rawah,7745,7,7,2.0
2890.0,63.0,17.0,153.0,35.0,3670.0,5757.0,rawah,7746,7,7,2.0
2704.0,45.0,10.0,323.0,22.0,1323.0,3734.0,rawah,4744,4,7,2.0
3198.0,23.0,18.0,604.0,180.0,4545.0,2285.0,rawah,7745,7,7,1.0
2985.0,214.0,5.0,342.0,63.0,5495.0,3195.0,rawah,7745,7,7,2.0
3011.0,323.0,21.0,443.0,161.0,5838.0,4910.0,rawah,7700,7,7,2.0
3024.0,312.0,18.0,474.0,177.0,5785.0,4961.0,rawah,7700,7,7,2.0
2763.0,7.0,12.0,85.0,17.0,2850.0,4788.0,rawah,7700,7,7,2.0
3244.0,56.0,16.0,618.0,76.0,3865.0,2225.0,rawah,8776,8,7,1.0
2955.0,9.0,10.0,85.0,10.0,5167.0,2819.0,rawah,6101,6,1,1.0
3201.0,10.0,13.0,984.0,180.0,4136.0,2289.0,rawah,7202,7,2,1.0
2972.0,36.0,25.0,30.0,0.0,5113.0,2816.0,rawah,7745,7,7,1.0
2985.0,167.0,13.0,458.0,66.0,5571.0,3519.0,rawah,7745,7,7,2.0
2539.0,23.0,17.0,90.0,15.0,488.0,3115.0,rawah,7745,7,7,2.0
3001.0,260.0,8.0,720.0,134.0,5790.0,3903.0,rawah,7745,7,7,2.0
2952.0,51.0,10.0,150.0,16.0,5123.0,2960.0,rawah,6101,6,1,1.0
2962.0,211.0,13.0,255.0,43.0,5365.0,3337.0,rawah,7745,7,7,2.0
3004.0,0.0,12.0,484.0,85.0,5068.0,5840.0,rawah,4744,4,7,1.0
2727.0,45.0,4.0,124.0,21.0,2285.0,4245.0,rawah,4744,4,7,2.0
3004.0,167.0,17.0,603.0,137.0,5798.0,4031.0,rawah,7745,7,7,2.0
2886.0,22.0,8.0,285.0,31.0,3849.0,5557.0,rawah,7745,7,7,2.0
3024.0,344.0,8.0,600.0,105.0,5201.0,5764.0,rawah,4744,4,7,1.0
3034.0,187.0,14.0,335.0,148.0,6084.0,4921.0,rawah,7746,7,7,2.0
2903.0,279.0,13.0,190.0,26.0,4179.0,5904.0,rawah,7745,7,7,2.0
2926.0,245.0,4.0,30.0,7.0,5180.0,3331.0,rawah,7202,7,2,1.0
2942.0,200.0,16.0,180.0,23.0,5276.0,3470.0,rawah,7745,7,7,2.0
2991.0,54.0,13.0,495.0,65.0,4849.0,6214.0,rawah,4744,4,7,2.0
2742.0,116.0,9.0,150.0,21.0,2475.0,4314.0,rawah,4744,4,7,2.0
2606.0,356.0,18.0,67.0,26.0,911.0,3174.0,rawah,7745,7,7,2.0
3244.0,326.0,5.0,750.0,53.0,3730.0,2460.0,rawah,7202,7,2,1.0
3237.0,27.0,14.0,997.0,36.0,4002.0,2506.0,rawah,7202,7,2,1.0
2616.0,359.0,24.0,42.0,15.0,977.0,3186.0,rawah,7745,7,7,2.0
2913.0,16.0,11.0,457.0,58.0,3974.0,5568.0,rawah,7745,7,7,2.0
2813.0,48.0,7.0,201.0,35.0,3018.0,4729.0,rawah,7700,7,7,2.0
2530.0,149.0,1.0,319.0,51.0,234.0,2726.0,rawah,7745,7,7,2.0
3260.0,45.0,7.0,503.0,69.0,3558.0,2531.0,rawah,8776,8,7,1.0
3047.0,90.0,3.0,870.0,128.0,5484.0,5635.0,rawah,4744,4,7,2.0
2955.0,60.0,20.0,201.0,33.0,4934.0,3248.0,rawah,7745,7,7,1.0
2893.0,77.0,13.0,85.0,7.0,6012.0,4682.0,rawah,7745,7,7,2.0
2965.0,38.0,24.0,247.0,49.0,4883.0,3315.0,rawah,7745,7,7,1.0
3037.0,230.0,15.0,570.0,151.0,5985.0,5238.0,rawah,7745,7,7,2.0
3027.0,152.0,10.0,792.0,108.0,5316.0,5912.0,rawah,4744,4,7,2.0
2756.0,70.0,16.0,120.0,35.0,2501.0,4210.0,rawah,4744,4,7,2.0
2939.0,325.0,6.0,510.0,62.0,4078.0,5584.0,rawah,7102,7,1,2.0
3198.0,126.0,9.0,418.0,23.0,4200.0,2858.0,rawah,7101,7,1,1.0
3195.0,90.0,7.0,362.0,20.0,4243.0,2880.0,rawah,7202,7,2,1.0
2975.0,222.0,6.0,360.0,89.0,5719.0,4519.0,rawah,7745,7,7,2.0
2890.0,84.0,13.0,30.0,4.0,5918.0,4761.0,rawah,7746,7,7,2.0
3018.0,109.0,10.0,815.0,132.0,5833.0,5486.0,rawah,7745,7,7,2.0
3011.0,85.0,5.0,842.0,85.0,5389.0,5975.0,rawah,4744,4,7,2.0
3221.0,79.0,16.0,618.0,20.0,3968.0,2868.0,rawah,7202,7,2,1.0
3004.0,135.0,7.0,811.0,78.0,5383.0,6017.0,rawah,7745,7,7,2.0
2572.0,49.0,20.0,384.0,53.0,391.0,2509.0,rawah,7745,7,7,2.0
3260.0,128.0,11.0,743.0,46.0,3824.0,2854.0,rawah,7202,7,2,1.0
3168.0,25.0,4.0,30.0,0.0,4426.0,3180.0,rawah,7102,7,1,1.0
2878.0,349.0,12.0,67.0,0.0,3489.0,4924.0,rawah,7745,7,7,2.0
3198.0,9.0,8.0,301.0,23.0,4099.0,3076.0,rawah,7101,7,1,1.0
2975.0,260.0,8.0,391.0,66.0,6071.0,5262.0,rawah,7745,7,7,2.0
3178.0,38.0,10.0,0.0,0.0,4286.0,3248.0,rawah,7745,7,7,1.0
2995.0,176.0,10.0,690.0,86.0,6068.0,5533.0,rawah,7745,7,7,2.0
2913.0,144.0,8.0,210.0,20.0,5478.0,4733.0,rawah,7746,7,7,2.0
2982.0,175.0,9.0,424.0,56.0,5267.0,6500.0,rawah,4744,4,7,1.0
2945.0,209.0,12.0,362.0,36.0,5877.0,5354.0,rawah,7745,7,7,2.0
2995.0,143.0,2.0,631.0,23.0,5459.0,6349.0,rawah,7745,7,7,1.0
2942.0,0.0,3.0,0.0,0.0,4830.0,6062.0,rawah,7102,7,1,2.0
2945.0,288.0,5.0,0.0,0.0,4801.0,6034.0,rawah,7102,7,1,2.0
2959.0,288.0,8.0,120.0,14.0,4683.0,5920.0,rawah,4744,4,7,2.0
2796.0,114.0,13.0,60.0,8.0,2599.0,3934.0,rawah,4744,4,7,2.0
2785.0,315.0,2.0,60.0,-2.0,2486.0,3829.0,rawah,7202,7,2,2.0
2784.0,325.0,17.0,153.0,33.0,1798.0,3198.0,rawah,7746,7,7,2.0
2789.0,320.0,15.0,182.0,50.0,1771.0,3174.0,rawah,7746,7,7,2.0
2922.0,162.0,19.0,240.0,22.0,5076.0,4536.0,rawah,7746,7,7,2.0
3008.0,135.0,3.0,931.0,36.0,5727.0,6096.0,rawah,7745,7,7,2.0
2978.0,73.0,10.0,323.0,49.0,5160.0,6368.0,rawah,7745,7,7,2.0
2892.0,54.0,11.0,134.0,12.0,3178.0,4457.0,rawah,4744,4,7,2.0
2521.0,45.0,10.0,42.0,2.0,408.0,2066.0,rawah,7102,7,1,2.0
2985.0,72.0,7.0,497.0,13.0,5372.0,6482.0,rawah,7745,7,7,1.0
3057.0,39.0,19.0,626.0,144.0,4435.0,3955.0,rawah,7745,7,7,1.0
2829.0,78.0,9.0,60.0,8.0,2941.0,4187.0,rawah,7202,7,2,2.0
3201.0,331.0,5.0,0.0,0.0,4002.0,3460.0,rawah,7102,7,1,1.0
3136.0,329.0,13.0,789.0,-13.0,4228.0,3798.0,rawah,7745,7,7,1.0
2548.0,355.0,14.0,60.0,7.0,551.0,2058.0,rawah,7102,7,1,2.0
2962.0,89.0,9.0,42.0,3.0,4891.0,6046.0,rawah,4744,4,7,2.0
2808.0,15.0,13.0,201.0,20.0,2431.0,3651.0,rawah,4744,4,7,2.0
2749.0,87.0,12.0,516.0,43.0,1499.0,2797.0,rawah,4744,4,7,2.0
3155.0,328.0,14.0,849.0,-19.0,4184.0,3871.0,rawah,7745,7,7,1.0
2991.0,285.0,11.0,849.0,98.0,5939.0,6068.0,rawah,7102,7,1,2.0
2968.0,108.0,5.0,306.0,49.0,4113.0,5265.0,rawah,4744,4,7,2.0
2932.0,77.0,13.0,108.0,21.0,3911.0,5067.0,rawah,7746,7,7,2.0
2808.0,356.0,7.0,153.0,3.0,2592.0,3757.0,rawah,7202,7,2,2.0
2794.0,106.0,4.0,210.0,37.0,1888.0,3079.0,rawah,4744,4,7,1.0
3080.0,24.0,17.0,659.0,167.0,4377.0,4176.0,rawah,7745,7,7,1.0
2936.0,52.0,16.0,180.0,27.0,4656.0,4456.0,rawah,7202,7,2,1.0
2913.0,261.0,10.0,313.0,10.0,5706.0,5517.0,rawah,7745,7,7,2.0
2919.0,232.0,8.0,323.0,19.0,5728.0,5539.0,rawah,7745,7,7,2.0
